+------------+--------+--------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |   MA10 |   MA40 | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2004-10-22 |  78.03 |  78.97 |  79.46 |          |        |          |        |          |           |          |  8894.97 |
| 2004-10-25 |  77.94 |  78.75 |  79.44 |          |        |          |        |          |           |          |  8894.97 |
| 2004-10-26 |  79.13 |  78.68 |  79.46 |          |        |          |        |          |           |          |  8894.97 |
| 2004-10-27 |  80.08 |  78.77 |  79.50 |          |        |          |        |          |           |          |  8894.97 |
| 2004-10-28 |  80.32 |  78.96 |  79.55 |          |        |          |        |          |           |          |  8894.97 |
| 2004-10-29 |  80.31 |  79.09 |  79.56 |          |        |          |        |          |           |          |  8894.97 |
| 2004-11-01 |  80.53 |  79.22 |  79.60 |          |        |          |        |          |           |          |  8894.97 |
| 2004-11-02 |  80.56 |  79.42 |  79.62 |          |        |          |        |          |           |          |  8894.97 |
| 2004-11-03 |  81.57 |  79.74 |  79.67 |          |        |          |        |          |           |          |  8894.97 |
| 2004-11-04 |  82.69 |  80.12 |  79.75 |   MA+    |  81.43 |          |        |      109 |     79.86 |   136.87 |  9031.85 |
| 2004-11-05 |   83.2 |  80.63 |  79.83 |          |        |          |        |      109 |     80.13 |   193.33 |  9088.30 |
| 2004-11-08 |  83.08 |  81.15 |  79.91 |          |        |          |        |      109 |     80.13 |   180.18 |  9075.15 |
| 2004-11-09 |  82.92 |  81.53 |  79.97 |          |        |          |        |      109 |     80.13 |   162.39 |  9057.37 |
| 2004-11-10 |  82.98 |  81.82 |  80.05 |          |        |          |        |      109 |     80.13 |   169.35 |  9064.33 |
| 2004-11-11 |  83.62 |  82.15 |  80.14 |          |        |          |        |      109 |     80.13 |   238.17 |  9133.15 |
| 2004-11-12 |  84.28 |  82.54 |  80.25 |          |        |          |        |      109 |     80.13 |   310.09 |  9205.07 |
| 2004-11-15 |  84.48 |  82.94 |  80.36 |          |        |          |        |      109 |     80.13 |   332.66 |  9227.64 |
| 2004-11-16 |  83.88 |  83.27 |  80.46 |          |        |          |        |      109 |     80.13 |   266.74 |  9161.71 |
| 2004-11-17 |  84.38 |  83.55 |  80.59 |          |        |          |        |      109 |     80.13 |   321.03 |  9216.00 |
| 2004-11-18 |  84.49 |  83.73 |  80.73 |          |        |          |        |      109 |     80.13 |   333.44 |  9228.41 |
| 2004-11-19 |  83.55 |  83.77 |  80.84 |          |        |          |        |      109 |     80.13 |   231.06 |  9126.03 |
| 2004-11-22 |  83.95 |  83.85 |  80.98 |          |        |          |        |      109 |     80.13 |   274.49 |  9169.47 |
| 2004-11-23 |  84.08 |  83.97 |  81.11 |          |        |          |        |      109 |     80.13 |   288.46 |  9183.43 |
| 2004-11-24 |  84.28 |  84.10 |  81.23 |          |        |          |        |      109 |     80.13 |   310.17 |  9205.14 |
| 2004-11-26 |  84.21 |  84.16 |  81.35 |          |        |          |        |      109 |     80.13 |   303.19 |  9198.16 |
| 2004-11-29 |  83.83 |  84.11 |  81.43 |          |        |          |        |      109 |     80.13 |   261.31 |  9156.28 |
| 2004-11-30 |  83.89 |  84.05 |  81.51 |          |        |          |        |      109 |     80.63 |   267.51 |  9162.49 |
| 2004-12-01 |  84.84 |  84.15 |  81.61 |          |        |          |        |      109 |     81.23 |   371.45 |  9266.42 |
| 2004-12-02 |  84.91 |  84.20 |  81.70 |          |        |          |        |      109 |     81.71 |   379.20 |  9274.17 |
| 2004-12-03 |  84.85 |  84.24 |  81.81 |          |        |          |        |      109 |     82.15 |   372.99 |  9267.97 |
| 2004-12-06 |  84.82 |  84.37 |  81.93 |          |        |          |        |      109 |     82.49 |   369.89 |  9264.87 |
| 2004-12-07 |  84.03 |  84.37 |  82.03 |          |        |          |        |      109 |     82.93 |   283.80 |  9178.78 |
| 2004-12-08 |  84.53 |  84.42 |  82.15 |          |        |          |        |      109 |     83.50 |   337.32 |  9232.29 |
| 2004-12-09 |  84.82 |  84.47 |  82.29 |          |        |          |        |      109 |     83.85 |   369.89 |  9264.87 |
| 2004-12-10 |  84.91 |  84.54 |  82.45 |          |        |          |        |      109 |     83.95 |   379.20 |  9274.17 |
| 2004-12-13 |  85.65 |  84.73 |  82.62 |          |        |          |        |      109 |     84.03 |   459.86 |  9354.84 |
| 2004-12-14 |  85.95 |  84.93 |  82.79 |          |        |          |        |      109 |     84.32 |   492.43 |  9387.41 |
| 2004-12-15 |  86.01 |  85.05 |  82.97 |          |        |          |        |      109 |     84.39 |   499.42 |  9394.39 |
| 2004-12-16 |  85.96 |  85.16 |  83.16 |          |        |          |        |      109 |     84.50 |   493.99 |  9388.96 |
| 2004-12-17 |  85.39 |  85.21 |  83.32 |          |        |          |        |      109 |     84.52 |   431.49 |  9326.46 |
| 2004-12-20 |  85.41 |  85.27 |  83.51 |          |        |          |        |      109 |     84.52 |   433.83 |  9328.80 |
| 2004-12-21 |  86.07 |  85.47 |  83.71 |          |        |          |        |      109 |     84.52 |   505.52 |  9400.49 |
| 2004-12-22 |  86.28 |  85.64 |  83.89 |          |        |          |        |      109 |     84.57 |   528.12 |  9423.09 |
| 2004-12-23 |  86.34 |  85.80 |  84.05 |          |        |          |        |      109 |     84.60 |   535.13 |  9430.11 |
| 2004-12-27 |  86.16 |  85.92 |  84.19 |          |        |          |        |      109 |     84.60 |   515.65 |  9410.62 |
| 2004-12-28 |  86.63 |  86.02 |  84.35 |          |        |          |        |      109 |     84.60 |   567.08 |  9462.05 |
| 2004-12-29 |  86.76 |  86.10 |  84.51 |          |        |          |        |      109 |     84.60 |   581.11 |  9476.08 |
| 2004-12-30 |   86.6 |  86.16 |  84.66 |          |        |          |        |      109 |     84.64 |   563.18 |  9458.16 |
| 2004-12-31 |  86.41 |  86.20 |  84.78 |          |        |          |        |      109 |     84.71 |   542.93 |  9437.90 |
| 2005-01-03 |   86.0 |  86.27 |  84.86 |          |        |          |        |      109 |     84.85 |   498.51 |  9393.48 |
| 2005-01-04 |  84.95 |  86.22 |  84.91 |          |        |          |        |      109 |     85.00 |   383.96 |  9278.93 |
| 2005-01-05 |  84.37 |  86.05 |  84.94 |          |        |          |        |      109 |     85.09 |   320.06 |  9215.03 |
| 2005-01-06 |   84.8 |  85.90 |  84.98 |          |        |          |        |      109 |     85.09 |   366.81 |  9261.78 |
| 2005-01-07 |  84.67 |  85.74 |  85.03 |          |        |          |        |      109 |     85.09 |   353.56 |  9248.54 |
| 2005-01-10 |  85.08 |  85.63 |  85.06 |          |        |          |        |      109 |     85.09 |   397.20 |  9292.18 |
| 2005-01-11 |  84.49 |  85.41 |  85.07 |          |        |          |        |      109 |     85.09 |   333.30 |  9228.28 |
| 2005-01-12 |  84.77 |  85.21 |  85.08 |          |        |          |        |      109 |     85.15 |   363.70 |  9258.67 |
| 2005-01-13 |  84.09 |  84.96 |  85.08 |          |        |          |        |      109 |     85.15 |   289.67 |  9184.64 |
| 2005-01-14 |  84.53 |  84.78 |  85.08 |          |        |   MA-    |  84.34 |      109 |     85.15 |   316.94 |  9211.91 |
| 2005-01-18 |  85.41 |  84.72 |  85.11 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-19 |  84.52 |  84.67 |  85.13 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-20 |   84.0 |  84.64 |  85.13 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-21 |  83.49 |  84.50 |  85.12 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-24 |  83.32 |  84.37 |  85.09 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-25 |  83.56 |  84.22 |  85.08 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-26 |  83.81 |  84.15 |  85.08 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-27 |  83.95 |  84.07 |  85.08 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-28 |  83.95 |  84.06 |  85.06 |          |        |          |        |          |           |          |  9211.91 |
| 2005-01-31 |  84.47 |  84.05 |  85.05 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-01 |  85.01 |  84.01 |  85.05 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-02 |  85.27 |  84.08 |  85.06 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-03 |  85.05 |  84.19 |  85.09 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-04 |  85.95 |  84.44 |  85.12 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-07 |  85.84 |  84.69 |  85.15 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-08 |  85.94 |  84.92 |  85.17 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-09 |   85.3 |  85.07 |  85.16 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-10 |   85.6 |  85.24 |  85.16 |          |        |          |        |          |           |          |  9211.91 |
| 2005-02-11 |  86.34 |  85.48 |  85.16 |   MA+    |  85.58 |          |        |      107 |     84.45 |    81.85 |  9293.76 |
| 2005-02-14 |  86.28 |  85.66 |  85.17 |          |        |          |        |      107 |     84.45 |    74.96 |  9286.88 |
| 2005-02-15 |   86.6 |  85.82 |  85.20 |          |        |          |        |      107 |     84.45 |   109.39 |  9321.30 |
| 2005-02-16 |  86.66 |  85.95 |  85.23 |          |        |          |        |      107 |     84.45 |   115.51 |  9327.42 |
| 2005-02-17 |  85.95 |  86.05 |  85.23 |          |        |          |        |      107 |     84.45 |    40.54 |  9252.45 |
| 2005-02-18 |  86.07 |  86.06 |  85.22 |          |        |          |        |      107 |     84.45 |    52.78 |  9264.69 |
| 2005-02-22 |  84.79 |  85.95 |  85.19 |          |        |          |        |      107 |     84.45 |   -84.15 |  9127.76 |
| 2005-02-23 |   85.4 |  85.90 |  85.17 |          |        |          |        |      107 |     84.45 |   -19.12 |  9192.79 |
| 2005-02-24 |  85.96 |  85.96 |  85.15 |          |        |          |        |      107 |     84.45 |    41.31 |  9253.22 |
| 2005-02-25 |  86.81 |  86.08 |  85.15 |          |        |          |        |      107 |     84.45 |   132.34 |  9344.25 |
| 2005-02-28 |  86.24 |  86.08 |  85.14 |          |        |          |        |      107 |     84.45 |    71.14 |  9283.05 |
| 2005-03-01 |  86.67 |  86.11 |  85.15 |          |        |          |        |      107 |     84.60 |   117.04 |  9328.95 |
| 2005-03-02 |  86.63 |  86.12 |  85.17 |          |        |          |        |      107 |     84.94 |   112.45 |  9324.36 |
| 2005-03-03 |  86.66 |  86.12 |  85.21 |          |        |          |        |      107 |     85.09 |   116.27 |  9328.18 |
| 2005-03-04 |  87.74 |  86.30 |  85.29 |          |        |          |        |      107 |     85.72 |   231.79 |  9443.70 |
